
Initialized RTC: 0x01Dev config complete
SCAN START
RSSI: -76 [da:00:14:73:13:0c]
RSSI: -77 [da:00:14:7f:13:2c]
RSSI: -74 [da:00:14:8f:13:5c]
RSSI: -78 [da:00:14:8f:13:5c]
RSSI: -76 [da:00:14:9f:13:8c]
RSSI: -74 [da:00:14:9f:13:8c]
RSSI: -77 [da:00:14:ac:13:bc]
RSSI: -74 [da:00:14:ac:13:bc]
RSSI: -77 [da:00:14:bb:13:ec]
RSSI: -73 [da:00:14:bb:13:ec]
RSSI: -72 [da:00:14:cb:14:1c]
RSSI: -76 [da:00:14:cb:14:1c]
RSSI: -72 [da:00:14:d8:14:3c]
RSSI: -73 [da:00:14:e8:14:6c]
RSSI: -75 [da:00:14:f8:14:9c]
RSSI: -71 [da:00:14:f8:14:9c]
RSSI: -74 [da:00:15:04:14:bc]
RSSI: -71 [da:00:15:14:14:ec]
RSSI: -75 [da:00:15:14:14:ec]
RSSI: -70 [da:00:15:24:15:1c]
RSSI: -74 [da:00:15:31:15:3c]
RSSI: -72 [da:00:15:31:15:3c]
RSSI: -74 [da:00:15:41:15:6c]
RSSI: -73 [da:00:15:41:15:6c]
RSSI: -73 [da:00:15:50:15:9c]
RSSI: -74 [da:00:15:5d:15:cc]
RSSI: -74 [da:00:15:5d:15:cc]
RSSI: -75 [da:00:15:6d:15:fc]
RSSI: -80 [da:00:15:7d:16:2c]
RSSI: -77 [da:00:15:7d:16:2c]
RSSI: -74 [da:00:15:8a:16:4c]
RSSI: -84 [da:00:15:8a:16:4c]
RSSI: -75 [da:00:15:9a:16:7c]
RSSI: -80 [da:00:15:a9:00:3c]
RSSI: -83 [da:00:15:b6:00:5c]
RSSI: -78 [da:00:15:b6:00:5c]
RSSI: -78 [da:00:15:b6:00:5c]
RSSI: -81 [da:00:15:c6:00:8c]
RSSI: -75 [da:00:15:d6:00:bc]
RSSI: -78 [da:00:15:e2:00:dc]
RSSI: -76 [da:00:15:e2:00:dc]
RSSI: -79 [da:00:15:f2:01:0c]
RSSI: -77 [da:00:16:0f:01:6c]
RSSI: -78 [da:00:16:0f:01:6c]
RSSI: -74 [da:00:16:1f:01:9c]
RSSI: -77 [da:00:16:2f:01:cc]
RSSI: -73 [da:00:16:2f:01:cc]
RSSI: -77 [da:00:16:3b:01:ec]
RSSI: -73 [da:00:16:3b:01:ec]
RSSI: -77 [da:00:16:4b:02:1c]
RSSI: -73 [da:00:16:5b:02:4c]
RSSI: -73 [da:00:16:68:02:6c]
RSSI: -72 [da:00:16:68:02:6c]
RSSI: -73 [da:00:16:68:02:6c]
RSSI: -76 [da:00:16:78:02:9c]
RSSI: -72 [da:00:16:78:02:9c]
RSSI: -75 [da:00:16:88:02:cc]
RSSI: -72 [da:00:16:94:02:fc]
RSSI: -78 [da:00:16:94:02:fc]
RSSI: -73 [da:00:16:a4:03:2c]
RSSI: -74 [da:00:16:a4:03:2c]
RSSI: -81 [da:00:16:b4:03:5c]
RSSI: -77 [da:00:16:b4:03:5c]
RSSI: -82 [da:00:16:c1:03:7c]
RSSI: -78 [da:00:16:c1:03:7c]
RSSI: -79 [da:00:16:d1:03:ac]
RSSI: -80 [da:00:16:e1:03:dc]
RSSI: -73 [da:00:16:ee:04:0c]
RSSI: -72 [da:00:16:fe:04:3c]
RSSI: -70 [da:00:16:fe:04:3c]
RSSI: -70 [da:00:17:0e:04:6c]
RSSI: -73 [da:00:17:1a:04:8c]
RSSI: -73 [da:00:17:1a:04:8c]
RSSI: -67 [da:00:17:2a:04:bc]
RSSI: -71 [da:00:17:2a:04:bc]
RSSI: -66 [da:00:17:3a:04:ec]
RSSI: -65 [da:00:17:3a:04:ec]
RSSI: -65 [da:00:17:47:05:0c]
RSSI: -64 [da:00:17:47:05:0c]
RSSI: -64 [da:00:17:57:05:3c]
RSSI: -67 [da:00:17:67:05:6c]
RSSI: -62 [da:00:17:73:05:9c]
RSSI: -64 [da:00:17:83:05:cc]
RSSI: -62 [da:00:17:83:05:cc]
RSSI: -67 [da:00:17:93:05:fc]
RSSI: -64 [da:00:17:93:05:fc]
RSSI: -68 [da:00:17:a0:06:1c]
RSSI: -64 [da:00:17:b0:06:4c]
RSSI: -70 [da:00:17:b0:06:4c]
RSSI: -65 [da:00:17:c0:06:7c]
RSSI: -65 [da:00:17:c0:06:7c]
RSSI: -66 [da:00:17:cd:06:9c]
RSSI: -67 [da:00:17:cd:06:9c]
RSSI: -68 [da:00:17:cd:06:9c]
RSSI: -80 [da:00:17:dd:06:dc]
RSSI: -69 [da:00:17:dd:06:dc]
RSSI: -76 [da:00:17:f9:07:2c]
RSSI: -79 [da:00:18:09:07:5c]
RSSI: -88 [da:00:18:09:07:5c]
RSSI: -75 [da:00:18:19:07:8c]
RSSI: -82 [da:00:18:19:07:8c]
RSSI: -73 [da:00:18:26:07:ac]
RSSI: -75 [da:00:18:36:07:dc]
RSSI: -73 [da:00:18:36:07:dc]
RSSI: -72 [da:00:18:46:08:0c]
RSSI: -72 [da:00:18:46:08:0c]
RSSI: -72 [da:00:18:46:08:0c]
RSSI: -71 [da:00:18:53:08:3c]
RSSI: -74 [da:00:18:63:08:6c]
RSSI: -72 [da:00:18:63:08:6c]
RSSI: -73 [da:00:18:73:08:9c]
RSSI: -74 [da:00:18:73:08:9c]
RSSI: -74 [da:00:18:7f:08:bc]
RSSI: -75 [da:00:18:8f:08:ec]
RSSI: -73 [da:00:18:8f:08:ec]
RSSI: -73 [da:00:18:8f:08:ec]
RSSI: -73 [da:00:18:9f:09:1c]
RSSI: -75 [da:00:18:9f:09:1c]
RSSI: -73 [da:00:18:ac:09:3c]
RSSI: -72 [da:00:18:bc:09:6c]
RSSI: -72 [da:00:18:bc:09:6c]
RSSI: -77 [da:00:18:cc:09:9c]
RSSI: -77 [da:00:18:cc:09:9c]
RSSI: -72 [da:00:18:cc:09:9c]
RSSI: -76 [da:00:18:d9:09:cc]
RSSI: -71 [da:00:18:e9:09:fc]
RSSI: -74 [da:00:18:e9:09:fc]
RSSI: -71 [da:00:18:f9:0a:2c]
RSSI: -71 [da:00:18:f9:0a:2c]
RSSI: -71 [da:00:19:06:0a:4c]
RSSI: -74 [da:00:19:16:0a:7c]
RSSI: -75 [da:00:19:16:0a:7c]
RSSI: -71 [da:00:19:16:0a:7c]
RSSI: -71 [da:00:19:26:0a:ac]
RSSI: -75 [da:00:19:26:0a:ac]
RSSI: -70 [da:00:19:32:0a:cc]
RSSI: -68 [da:00:19:42:0b:0c]
RSSI: -71 [da:00:19:52:0b:3c]
RSSI: -71 [da:00:19:52:0b:3c]
RSSI: -69 [da:00:19:52:0b:3c]
RSSI: -72 [da:00:19:5f:0b:5c]
RSSI: -73 [da:00:19:6f:0b:8c]
RSSI: -75 [da:00:19:6f:0b:8c]
RSSI: -72 [da:00:19:7f:0b:bc]
RSSI: -72 [da:00:19:7f:0b:bc]
RSSI: -71 [da:00:19:8c:0b:dc]
RSSI: -76 [da:00:19:9c:0c:0c]
RSSI: -71 [da:00:19:9c:0c:0c]
RSSI: -71 [da:00:19:9c:0c:0c]
RSSI: -72 [da:00:19:ac:0c:3c]
RSSI: -76 [da:00:19:ac:0c:3c]
RSSI: -73 [da:00:19:b9:0c:6c]
RSSI: -78 [da:00:19:c9:0c:9c]
RSSI: -73 [da:00:19:c9:0c:9c]
RSSI: -80 [da:00:19:d9:0c:cc]
RSSI: -89 [da:00:19:e6:0c:ec]
RSSI: -73 [da:00:19:f6:0d:1c]
RSSI: -82 [da:00:1a:06:0d:4c]
RSSI: -74 [da:00:1a:06:0d:4c]
RSSI: -87 [da:00:1a:12:0d:6c]
RSSI: -85 [da:00:1a:23:0d:9c]
RSSI: -85 [da:00:1a:23:0d:9c]
RSSI: -75 [da:00:1a:33:0d:cc]
RSSI: -84 [da:00:1a:33:0d:cc]
RSSI: -74 [da:00:1a:3f:0d:fc]
RSSI: -80 [da:00:1a:4f:0e:2c]
RSSI: -76 [da:00:1a:4f:0e:2c]
RSSI: -82 [da:00:1a:60:0e:5c]
RSSI: -76 [da:00:1a:60:0e:5c]
RSSI: -76 [da:00:1a:60:0e:5c]
RSSI: -84 [da:00:1a:6c:0e:7c]
RSSI: -83 [da:00:1a:6c:0e:7c]
RSSI: -77 [da:00:1a:7c:0e:ac]
RSSI: -80 [da:00:1a:7c:0e:ac]
RSSI: -87 [da:00:1a:a2:0f:1c]
RSSI: -82 [da:00:1a:a2:0f:1c]
RSSI: -80 [da:00:1a:c2:0f:7c]
RSSI: -77 [da:00:1a:c2:0f:7c]
RSSI: -81 [da:00:1a:ce:0f:ac]
RSSI: -80 [da:00:1a:ce:0f:ac]
RSSI: -83 [da:00:1a:df:0f:dc]
RSSI: -88 [da:00:1a:eb:0f:fc]
RSSI: -82 [da:00:1b:15:10:6c]
RSSI: -81 [da:00:1b:22:10:9c]
RSSI: -88 [da:00:1b:2e:10:bc]
RSSI: -81 [da:00:1b:3b:10:dc]
RSSI: -82 [da:00:1b:3b:10:dc]
RSSI: -84 [da:00:1b:48:11:0c]
RSSI: -81 [da:00:1b:48:11:0c]
RSSI: -82 [da:00:1b:54:11:2c]
RSSI: -81 [da:00:1b:61:11:5c]
RSSI: -85 [da:00:1b:61:11:5c]
RSSI: -82 [da:00:1b:6e:11:7c]
RSSI: -84 [da:00:1b:6e:11:7c]
RSSI: -82 [da:00:1b:7a:11:9c]
RSSI: -84 [da:00:1b:87:11:cc]
RSSI: -83 [da:00:1b:87:11:cc]
RSSI: -84 [da:00:1b:94:11:ec]
RSSI: -81 [da:00:1b:94:11:ec]
RSSI: -81 [da:00:1b:a0:12:1c]
RSSI: -86 [da:00:1b:a0:12:1c]
RSSI: -81 [da:00:1b:ad:12:3c]
RSSI: -78 [da:00:1b:ad:12:3c]
RSSI: -88 [da:00:1b:ba:12:5c]
RSSI: -80 [da:00:1b:ba:12:5c]
RSSI: -84 [da:00:1b:c6:12:8c]
RSSI: -77 [da:00:1b:d3:12:ac]
RSSI: -75 [da:00:1b:d3:12:ac]
RSSI: -80 [da:00:1b:e0:12:cc]
RSSI: -77 [da:00:1b:e0:12:cc]
RSSI: -73 [da:00:1b:ed:12:fc]
RSSI: -80 [da:00:1b:ed:12:fc]
RSSI: -78 [da:00:1b:f9:13:1c]
RSSI: -74 [da:00:1b:f9:13:1c]
RSSI: -78 [da:00:1c:06:13:4c]
RSSI: -76 [da:00:1c:06:13:4c]
RSSI: -76 [da:00:1c:06:13:4c]
RSSI: -74 [da:00:1c:13:13:6c]
RSSI: -77 [da:00:1c:13:13:6c]
RSSI: -74 [da:00:1c:1f:13:8c]
RSSI: -72 [da:00:1c:1f:13:8c]
RSSI: -76 [da:00:1c:2c:13:bc]
RSSI: -76 [da:00:1c:2c:13:bc]
RSSI: -74 [da:00:1c:2c:13:bc]
RSSI: -73 [da:00:1c:2c:13:bc]
RSSI: -71 [da:00:1c:39:13:dc]
RSSI: -76 [da:00:1c:39:13:dc]
RSSI: -73 [da:00:1c:45:13:fc]
RSSI: -70 [da:00:1c:45:13:fc]
RSSI: -77 [da:00:1c:52:14:2c]
RSSI: -77 [da:00:1c:52:14:2c]
RSSI: -73 [da:00:1c:52:14:2c]
RSSI: -71 [da:00:1c:5f:14:4c]
RSSI: -76 [da:00:1c:5f:14:4c]
RSSI: -71 [da:00:1c:6c:14:6c]
RSSI: -71 [da:00:1c:6c:14:6c]
RSSI: -75 [da:00:1c:79:14:9c]
RSSI: -70 [da:00:1c:79:14:9c]
RSSI: -72 [da:00:1c:85:14:bc]
RSSI: -74 [da:00:1c:85:14:bc]
RSSI: -70 [da:00:1c:92:14:ec]
RSSI: -73 [da:00:1c:92:14:ec]
RSSI: -75 [da:00:1c:9f:15:0c]
RSSI: -70 [da:00:1c:9f:15:0c]
RSSI: -72 [da:00:1c:ab:15:2c]
RSSI: -74 [da:00:1c:ab:15:2c]
RSSI: -71 [da:00:1c:b8:15:5c]
RSSI: -73 [da:00:1c:b8:15:5c]
RSSI: -75 [da:00:1c:c5:15:7c]
RSSI: -73 [da:00:1c:d2:15:ac]
RSSI: -75 [da:00:1c:d2:15:ac]
RSSI: -74 [da:00:1c:de:15:cc]
RSSI: -74 [da:00:1c:de:15:cc]
RSSI: -74 [da:00:1c:de:15:cc]
RSSI: -77 [da:00:1c:eb:15:ec]
RSSI: -75 [da:00:1c:eb:15:ec]
RSSI: -74 [da:00:1c:f8:16:1c]
RSSI: -80 [da:00:1c:f8:16:1c]
RSSI: -77 [da:00:1d:04:16:3c]
RSSI: -78 [da:00:1d:04:16:3c]
RSSI: -82 [da:00:1d:11:16:6c]
RSSI: -80 [da:00:1d:11:16:6c]
RSSI: -74 [da:00:1d:1e:00:0c]
RSSI: -81 [da:00:1d:2b:00:2c]
RSSI: -80 [da:00:1d:2b:00:2c]
RSSI: -84 [da:00:1d:38:00:2c]
RSSI: -79 [da:00:1d:38:00:2c]
RSSI: -74 [da:00:1d:45:00:4c]
RSSI: -81 [da:00:1d:45:00:4c]
RSSI: -77 [da:00:1d:51:00:7c]
RSSI: -77 [da:00:1d:51:00:7c]
RSSI: -81 [da:00:1d:5e:00:9c]
RSSI: -76 [da:00:1d:5e:00:9c]
RSSI: -74 [da:00:1d:6b:00:bc]
RSSI: -81 [da:00:1d:6b:00:bc]
RSSI: -75 [da:00:1d:77:00:ec]
RSSI: -81 [da:00:1d:84:01:0c]
RSSI: -74 [da:00:1d:84:01:0c]
RSSI: -74 [da:00:1d:91:01:3c]
RSSI: -78 [da:00:1d:91:01:3c]
RSSI: -76 [da:00:1d:ab:01:8c]
RSSI: -72 [da:00:1d:ab:01:8c]
RSSI: -70 [da:00:1d:b7:01:ac]
RSSI: -76 [da:00:1d:b7:01:ac]
RSSI: -71 [da:00:1d:c4:01:cc]
RSSI: -77 [da:00:1d:d1:01:fc]
RSSI: -72 [da:00:1d:d1:01:fc]
RSSI: -71 [da:00:1d:de:02:1c]
RSSI: -78 [da:00:1d:de:02:1c]
RSSI: -72 [da:00:1d:ea:02:4c]
RSSI: -77 [da:00:1d:f7:02:6c]
RSSI: -71 [da:00:1d:f7:02:6c]
RSSI: -72 [da:00:1e:04:02:8c]
RSSI: -72 [da:00:1e:04:02:8c]
RSSI: -75 [da:00:1e:04:02:8c]
RSSI: -71 [da:00:1e:11:02:bc]
RSSI: -75 [da:00:1e:1e:02:dc]
RSSI: -71 [da:00:1e:1e:02:dc]
RSSI: -70 [da:00:1e:2b:03:0c]
RSSI: -71 [da:00:1e:2b:03:0c]
RSSI: -76 [da:00:1e:2b:03:0c]
RSSI: -73 [da:00:1e:37:03:2c]
RSSI: -78 [da:00:1e:44:03:5c]
RSSI: -76 [da:00:1e:44:03:5c]
RSSI: -73 [da:00:1e:51:03:7c]
RSSI: -74 [da:00:1e:51:03:7c]
RSSI: -81 [da:00:1e:51:03:7c]
RSSI: -79 [da:00:1e:5e:03:9c]
RSSI: -78 [da:00:1e:6a:03:cc]
RSSI: -76 [da:00:1e:6a:03:cc]
RSSI: -79 [da:00:1e:77:03:ec]
RSSI: -80 [da:00:1e:77:03:ec]
RSSI: -75 [da:00:1e:77:03:ec]
RSSI: -72 [da:00:1e:84:04:0c]
RSSI: -71 [da:00:1e:91:04:3c]
RSSI: -70 [da:00:1e:91:04:3c]
RSSI: -73 [da:00:1e:9e:04:5c]
RSSI: -73 [da:00:1e:9e:04:5c]
RSSI: -69 [da:00:1e:9e:04:5c]
RSSI: -67 [da:00:1e:aa:04:7c]
RSSI: -68 [da:00:1e:b7:04:ac]
RSSI: -66 [da:00:1e:b7:04:ac]
RSSI: -70 [da:00:1e:c4:04:cc]
RSSI: -70 [da:00:1e:c4:04:cc]
RSSI: -67 [da:00:1e:c4:04:cc]
RSSI: -65 [da:00:1e:d1:04:ec]
RSSI: -68 [da:00:1e:de:05:1c]
RSSI: -64 [da:00:1e:de:05:1c]
RSSI: -69 [da:00:1e:eb:05:3c]
RSSI: -66 [da:00:1e:eb:05:3c]
RSSI: -64 [da:00:1e:f7:05:6c]
RSSI: -64 [da:00:1f:04:05:8c]
RSSI: -69 [da:00:1f:11:05:bc]
RSSI: -66 [da:00:1f:11:05:bc]
RSSI: -65 [da:00:1f:1e:05:dc]
RSSI: -67 [da:00:1f:2b:05:fc]
RSSI: -67 [da:00:1f:2b:05:fc]
RSSI: -72 [da:00:1f:37:06:2c]
RSSI: -68 [da:00:1f:37:06:2c]
RSSI: -69 [da:00:1f:44:06:4c]
RSSI: -70 [da:00:1f:51:06:7c]
RSSI: -71 [da:00:1f:51:06:7c]
RSSI: -78 [da:00:1f:5e:06:9c]
RSSI: -72 [da:00:1f:5e:06:9c]
RSSI: -74 [da:00:1f:6b:06:cc]
RSSI: -75 [da:00:1f:6b:06:cc]
RSSI: -78 [da:00:1f:78:06:ec]
RSSI: -82 [da:00:1f:78:06:ec]
RSSI: -79 [da:00:1f:85:07:0c]
RSSI: -91 [da:00:1f:85:07:0c]
RSSI: -78 [da:00:1f:91:07:3c]
RSSI: -82 [da:00:1f:9e:07:5c]
RSSI: -80 [da:00:1f:9e:07:5c]
RSSI: -76 [da:00:1f:ab:07:8c]
RSSI: -76 [da:00:1f:ab:07:8c]
RSSI: -76 [da:00:1f:b8:07:ac]
RSSI: -75 [da:00:1f:b8:07:ac]
RSSI: -74 [da:00:1f:c5:07:cc]
RSSI: -74 [da:00:1f:c5:07:cc]
RSSI: -77 [da:00:1f:d2:07:fc]
RSSI: -75 [da:00:1f:d2:07:fc]
RSSI: -74 [da:00:1f:de:08:1c]
RSSI: -75 [da:00:1f:de:08:1c]
RSSI: -76 [da:00:1f:ec:08:4c]
RSSI: -76 [da:00:1f:ec:08:4c]
RSSI: -73 [da:00:1f:f8:08:6c]
RSSI: -76 [da:00:1f:f8:08:6c]
RSSI: -76 [da:00:20:05:08:8c]
RSSI: -73 [da:00:20:05:08:8c]
RSSI: -76 [da:00:20:12:08:bc]
RSSI: -76 [da:00:20:12:08:bc]
RSSI: -74 [da:00:20:12:08:bc]
RSSI: -73 [da:00:20:1f:08:dc]
RSSI: -73 [da:00:20:2c:09:0c]
RSSI: -76 [da:00:20:39:09:2c]
RSSI: -76 [da:00:20:39:09:2c]
RSSI: -74 [da:00:20:39:09:2c]
RSSI: -73 [da:00:20:46:09:4c]
RSSI: -76 [da:00:20:46:09:4c]
RSSI: -74 [da:00:20:52:09:7c]
RSSI: -72 [da:00:20:52:09:7c]
RSSI: -76 [da:00:20:5f:09:9c]
RSSI: -72 [da:00:20:5f:09:9c]
RSSI: -73 [da:00:20:5f:09:9c]
RSSI: -72 [da:00:20:6c:09:cc]
RSSI: -72 [da:00:20:6c:09:cc]
RSSI: -72 [da:00:20:79:09:ec]
RSSI: -73 [da:00:20:79:09:ec]
RSSI: -71 [da:00:20:86:0a:1c]
RSSI: -72 [da:00:20:86:0a:1c]
RSSI: -74 [da:00:20:93:0a:3c]
RSSI: -72 [da:00:20:93:0a:3c]
RSSI: -73 [da:00:20:9f:0a:5c]
RSSI: -72 [da:00:20:9f:0a:5c]
RSSI: -73 [da:00:20:ac:0a:8c]
RSSI: -72 [da:00:20:ac:0a:8c]
RSSI: -70 [da:00:20:b9:0a:ac]
RSSI: -73 [da:00:20:b9:0a:ac]
RSSI: -70 [da:00:20:c6:0a:dc]
RSSI: -71 [da:00:20:c6:0a:dc]
RSSI: -72 [da:00:20:d3:0a:fc]
RSSI: -71 [da:00:20:d3:0a:fc]
RSSI: -72 [da:00:20:e0:0b:1c]
RSSI: -72 [da:00:20:e0:0b:1c]
RSSI: -71 [da:00:20:ed:0b:4c]
RSSI: -73 [da:00:20:ed:0b:4c]
RSSI: -72 [da:00:20:fa:0b:6c]
RSSI: -72 [da:00:21:07:0b:8c]
RSSI: -74 [da:00:21:07:0b:8c]
RSSI: -74 [da:00:21:07:0b:8c]
RSSI: -72 [da:00:21:13:0b:bc]
RSSI: -71 [da:00:21:13:0b:bc]
RSSI: -74 [da:00:21:20:0b:dc]
RSSI: -72 [da:00:21:20:0b:dc]
RSSI: -75 [da:00:21:2d:0c:0c]
RSSI: -76 [da:00:21:2d:0c:0c]
RSSI: -72 [da:00:21:3a:0c:2c]
RSSI: -78 [da:00:21:47:0c:4c]
RSSI: -75 [da:00:21:47:0c:4c]
RSSI: -84 [da:00:21:54:0c:7c]
RSSI: -71 [da:00:21:61:0c:9c]
RSSI: -89 [da:00:21:6e:0c:cc]
RSSI: -77 [da:00:21:6e:0c:cc]
RSSI: -74 [da:00:21:87:0d:0c]
RSSI: -85 [da:00:21:95:0d:3c]
RSSI: -76 [da:00:21:ae:0d:8c]
RSSI: -86 [da:00:21:bb:0d:ac]
RSSI: -83 [da:00:21:bb:0d:ac]
RSSI: -83 [da:00:21:bb:0d:ac]
RSSI: -86 [da:00:21:c8:0d:dc]
RSSI: -77 [da:00:21:d5:0d:fc]
RSSI: -80 [da:00:21:e2:0e:1c]
RSSI: -80 [da:00:21:fc:0e:6c]
RSSI: -76 [da:00:22:09:0e:8c]
RSSI: -85 [da:00:22:16:0e:bc]
RSSI: -88 [da:00:22:22:0e:dc]
RSSI: -77 [da:00:22:30:0e:fc]
RSSI: -83 [da:00:22:3d:0f:2c]
RSSI: -83 [da:00:22:3d:0f:2c]
RSSI: -89 [da:00:22:49:0f:4c]
RSSI: -80 [da:00:22:56:0f:7c]
RSSI: -83 [da:00:22:63:0f:9c]
RSSI: -87 [da:00:22:70:0f:bc]
RSSI: -88 [da:00:22:8a:10:0c]
RSSI: -83 [da:00:22:97:10:3c]
RSSI: -84 [da:00:22:a4:10:5c]
RSSI: -92 [da:00:22:b1:10:8c]
RSSI: -82 [da:00:22:b1:10:8c]
RSSI: -84 [da:00:22:be:10:ac]
RSSI: -88 [da:00:22:be:10:ac]
RSSI: -82 [da:00:22:cb:10:cc]
RSSI: -84 [da:00:22:cb:10:cc]
RSSI: -88 [da:00:22:d8:10:fc]
RSSI: -86 [da:00:22:d8:10:fc]
RSSI: -87 [da:00:22:e5:11:1c]
RSSI: -86 [da:00:22:f2:11:4c]
RSSI: -83 [da:00:22:f2:11:4c]
RSSI: -86 [da:00:22:ff:11:6c]
RSSI: -85 [da:00:22:ff:11:6c]
RSSI: -84 [da:00:23:0b:11:9c]
RSSI: -84 [da:00:23:0b:11:9c]
RSSI: -83 [da:00:23:19:11:bc]
RSSI: -83 [da:00:23:19:11:bc]
RSSI: -87 [da:00:23:26:11:ec]
RSSI: -82 [da:00:23:26:11:ec]
RSSI: -79 [da:00:23:32:12:0c]
RSSI: -87 [da:00:23:32:12:0c]
RSSI: -82 [da:00:23:40:12:2c]
RSSI: -77 [da:00:23:40:12:2c]
RSSI: -84 [da:00:23:4d:12:5c]
RSSI: -80 [da:00:23:4d:12:5c]
RSSI: -77 [da:00:23:59:12:7c]
RSSI: -81 [da:00:23:59:12:7c]
RSSI: -80 [da:00:23:59:12:7c]
RSSI: -80 [da:00:23:67:12:ac]
RSSI: -75 [da:00:23:67:12:ac]
RSSI: -80 [da:00:23:74:12:cc]
RSSI: -80 [da:00:23:74:12:cc]
RSSI: -80 [da:00:23:80:12:ec]
RSSI: -79 [da:00:23:8d:13:1c]
RSSI: -73 [da:00:23:8d:13:1c]
RSSI: -79 [da:00:23:9b:13:3c]
RSSI: -78 [da:00:23:9b:13:3c]
RSSI: -79 [da:00:23:a7:13:6c]
RSSI: -72 [da:00:23:b4:13:8c]
RSSI: -78 [da:00:23:c1:13:bc]
RSSI: -74 [da:00:23:c1:13:bc]
RSSI: -77 [da:00:23:ce:13:dc]
RSSI: -76 [da:00:23:e8:14:2c]
RSSI: -72 [da:00:23:e8:14:2c]
RSSI: -72 [da:00:23:e8:14:2c]
RSSI: -75 [da:00:23:f5:14:4c]
RSSI: -72 [da:00:24:02:14:7c]
RSSI: -71 [da:00:24:0f:14:9c]
RSSI: -75 [da:00:24:1c:14:cc]
RSSI: -75 [da:00:24:1c:14:cc]
RSSI: -73 [da:00:24:29:14:ec]
RSSI: -71 [da:00:24:36:15:1c]
RSSI: -75 [da:00:24:43:15:3c]
RSSI: -73 [da:00:24:43:15:3c]
RSSI: -73 [da:00:24:50:15:5c]
RSSI: -73 [da:00:24:50:15:5c]
RSSI: -76 [da:00:24:50:15:5c]
RSSI: -74 [da:00:24:5d:15:8c]
RSSI: -76 [da:00:24:6a:15:ac]
RSSI: -74 [da:00:24:6a:15:ac]
RSSI: -74 [da:00:24:77:15:dc]
RSSI: -78 [da:00:24:77:15:dc]
RSSI: -76 [da:00:24:85:15:fc]
RSSI: -82 [da:00:24:91:16:1c]
RSSI: -74 [da:00:24:9e:16:4c]
RSSI: -80 [da:00:24:ac:16:6c]
RSSI: -75 [da:00:24:ac:16:6c]
RSSI: -84 [da:00:24:b8:00:2c]
RSSI: -85 [da:00:24:b8:00:2c]
RSSI: -79 [da:00:24:b8:00:2c]
RSSI: -76 [da:00:24:c6:00:4c]
RSSI: -82 [da:00:24:c6:00:4c]
RSSI: -78 [da:00:24:d3:00:7c]
RSSI: -75 [da:00:24:d3:00:7c]
RSSI: -80 [da:00:24:df:00:9c]
RSSI: -77 [da:00:24:df:00:9c]
RSSI: -75 [da:00:24:ed:00:cc]
RSSI: -81 [da:00:24:ed:00:cc]
RSSI: -81 [da:00:24:ed:00:cc]
RSSI: -77 [da:00:24:fa:00:ec]
RSSI: -76 [da:00:24:fa:00:ec]
RSSI: -81 [da:00:25:06:01:0c]
RSSI: -77 [da:00:25:06:01:0c]
RSSI: -79 [da:00:25:14:01:3c]
RSSI: -75 [da:00:25:21:01:6c]
RSSI: -77 [da:00:25:2d:01:8c]
RSSI: -74 [da:00:25:2d:01:8c]
RSSI: -77 [da:00:25:3b:01:ac]
RSSI: -71 [da:00:25:48:01:dc]
RSSI: -76 [da:00:25:55:01:fc]
RSSI: -73 [da:00:25:55:01:fc]
RSSI: -73 [da:00:25:55:01:fc]
RSSI: -77 [da:00:25:62:02:2c]
RSSI: -73 [da:00:25:6f:02:4c]
RSSI: -72 [da:00:25:7c:02:7c]
RSSI: -75 [da:00:25:89:02:9c]
RSSI: -76 [da:00:25:89:02:9c]
RSSI: -71 [da:00:25:89:02:9c]
RSSI: -73 [da:00:25:96:02:cc]
RSSI: -72 [da:00:25:a3:02:ec]
RSSI: -78 [da:00:25:b0:03:1c]
RSSI: -73 [da:00:25:b0:03:1c]
RSSI: -75 [da:00:25:bd:03:3c]
RSSI: -75 [da:00:25:bd:03:3c]
RSSI: -75 [da:00:25:ca:03:6c]
RSSI: -81 [da:00:25:d7:03:8c]
RSSI: -76 [da:00:25:d7:03:8c]
RSSI: -86 [da:00:25:e5:03:ac]
RSSI: -79 [da:00:25:e5:03:ac]
RSSI: -74 [da:00:25:f1:03:dc]
RSSI: -75 [da:00:25:ff:03:fc]
RSSI: -71 [da:00:25:ff:03:fc]
RSSI: -78 [da:00:26:0c:04:2c]
RSSI: -72 [da:00:26:0c:04:2c]
RSSI: -69 [da:00:26:18:04:4c]
RSSI: -74 [da:00:26:18:04:4c]
RSSI: -70 [da:00:26:26:04:6c]
RSSI: -67 [da:00:26:26:04:6c]
RSSI: -71 [da:00:26:33:04:9c]
RSSI: -68 [da:00:26:33:04:9c]
RSSI: -66 [da:00:26:40:04:bc]
RSSI: -70 [da:00:26:40:04:bc]
RSSI: -67 [da:00:26:4d:04:ec]
RSSI: -65 [da:00:26:4d:04:ec]
RSSI: -67 [da:00:26:5a:05:0c]
RSSI: -64 [da:00:26:67:05:3c]
RSSI: -67 [da:00:26:67:05:3c]
RSSI: -67 [da:00:26:67:05:3c]
RSSI: -66 [da:00:26:74:05:5c]
RSSI: -64 [da:00:26:74:05:5c]
RSSI: -65 [da:00:26:82:05:8c]
RSSI: -67 [da:00:26:8e:05:ac]
RSSI: -64 [da:00:26:9c:05:dc]
